"BrayCurtis_adjKRV","UnweightedUniFrac_adjKRV","WeightedUniFrac_adjKRV","GeneralizedUniFrac_adjKRV","BrayCurtis_regression","UnweightedUniFrac_regression","WeightedUniFrac_regression","GeneralizedUniFrac_regression","BrayCurtis_SKAT","UnweightedUniFrac_SKAT","WeightedUniFrac_SKAT","GeneralizedUniFrac_SKAT"
3.99680288865056e-15,0.115174363628564,7.13649725758714e-07,4.52640591674935e-09,4.39772562640061e-06,0.288758298715108,0.719630420381802,0.582340042647713,2.40923165861773e-08,0.431131269568471,0.359422808613715,0.63294450433652
0.188478625130645,0.260124802955408,0.0626855183536409,0.101566670122713,0.536097969113524,0.730159350956681,0.28078284319579,0.237211374911524,0.252584238191787,0.95590843439866,0.113209283850694,0.0541274365935986
0.0455125901242017,0.421312819753516,0.410535952720154,0.312321379867532,0.669731133680562,0.228722470579403,0.537131668456767,0.611254593081857,0.759871921387095,0.151146483891209,0.780380754209184,0.935645459670974
0,0.388605020287078,6.81728501872314e-07,1.70477743033359e-10,3.08352280681487e-10,0.832448530311954,0.715280588075167,0.496386583805072,1.63780754625014e-10,0.664704756828561,0.935128569928179,0.746922274196689
0.00243291988948258,0.908413976682811,0.0093296180824638,0.00506229389386104,0.182913465477389,0.4276999283615,0.0955746321233885,0.224723819539916,0.00490926060873176,0.612777157657162,0.244866789113162,0.00748655753938565
4.99470714121486e-07,0.610289529005263,0.000905196829317445,1.32828893906201e-05,1.07211558391129e-08,0.981547096299539,0.69150097235694,0.434727965571817,2.01157716483991e-07,0.551774679038149,0.835973294118413,0.527294265172685
8.81983375222717e-12,0.548727278090325,6.47807038678394e-07,1.44593079065558e-07,0.000115396786166758,0.24193418092475,0.0974297893927841,0.00119852216767424,2.1098130520425e-07,0.767329061982947,0.0168430279223157,1.47601418130083e-05
0,0.396232565002397,3.01369859068146e-08,1.2157463924467e-10,1.02752752408414e-09,0.719301150836477,0.836629419423205,5.95691381041335e-05,8.54398816822628e-12,0.753937819020895,0.81530840004133,1.45971618237262e-06
6.73038513809843e-10,0.238807443173065,0.000255437348703924,2.19492877904237e-05,3.42941803496574e-07,0.638638644704149,0.431290350571465,0.389993680829574,1.29153896466505e-07,0.83709999328184,0.749466258029932,0.720797271501745
5.65258950757652e-12,0.0751432612657212,6.8815088131946e-05,1.23127283857549e-06,3.50485615770759e-11,0.297113969924729,0.808357101816828,0.430732128940737,4.45105896726327e-10,0.599152101720357,0.883156120692465,0.594934006359188
4.44089209850063e-16,0.126259074067691,9.41767066553467e-08,6.19887474684333e-11,9.82639100982122e-09,0.776751556394638,0.80273511496901,2.88205499487794e-08,1.66206936983749e-11,0.719776668485249,0.59862929692305,1.20302799506206e-10
2.93362756309534e-09,0.684290494302118,4.70967403402023e-05,7.88730139311689e-06,7.10631777390653e-05,0.802840807935221,0.321232886375508,0.348190416067888,1.82243658430892e-06,0.86904830258263,0.211200915726387,0.334499674586244
0.000135707627205828,0.686779404508001,0.00890984493540015,0.00154891610088426,0.0333747993920726,0.48401875463528,0.379787562462857,0.0798455398747678,8.0968512748969e-06,0.562933481610866,0.233790695768493,0.000987650870833856
0.000211840857382906,0.286571334376488,0.0110505398260482,0.00696824622673953,0.0821963893841629,0.507534483252635,0.706013349006018,0.745241604646141,0.058565898491822,0.652689917517027,0.942285478650605,0.832838640390715
0.5775833355623,0.796266916609554,0.275998854166688,0.215061113957581,0.662943829445164,0.194791236958682,0.59588335504788,0.668207814749992,0.893611598628264,0.212490818343469,0.665525891571653,0.633285833145312
0,0.0055546484027249,5.09419317840099e-09,3.90354415458205e-13,1.61512665474865e-11,0.827806524105616,0.0328568095145323,4.31496181371125e-06,4.10737145897143e-12,0.885588228763383,0.0208948154203294,2.3168814894392e-06
0.000388602487179868,0.617741326025277,0.0357816215770186,0.0968017372288082,0.0952642028211848,0.797490736774156,0.173537805636316,0.419218342231605,0.0338754076577277,0.545433317390214,0.23159342343874,0.319647341559278
5.35504973697698e-11,0.863432596979333,0.000217305179891047,7.24181209210695e-06,2.31369791459722e-11,0.66485800758747,0.815814493028035,0.00329211281088663,1.77231235278609e-09,0.904747026274394,0.985033843430755,0.011220575411921
3.72563091488587e-11,0.0845551862075439,0.000243213970273937,1.44277380775826e-06,2.55363493058385e-11,0.522712131186176,0.702517293134196,0.899308712685814,4.68343737155321e-10,0.70308216120761,0.487321512853883,0.535628477423727
3.67874719575667e-09,0.321914992028557,1.08827340794537e-06,1.22813850200743e-08,0.113253664311211,0.678630106941472,0.332156619766934,0.395962064681378,0.101550961387961,0.701387698483253,0.422578771448736,0.63301942868309
2.46904201528508e-07,0.702006109861473,0.0147382926755367,0.00842546825108936,0.00794816517132865,0.609866202606588,0.740405999574349,0.532199756777363,0.00197292045657627,0.4987212418149,0.911330608878626,0.656955064330642
5.82451864516997e-11,0.521913215940266,2.93974178635636e-05,2.51174673393528e-06,4.04033942740744e-05,0.55687296293702,0.159512978643242,0.816666054386594,5.01966489319106e-06,0.944789298103825,0.290641824360711,0.697817862283496
1.0547118733939e-14,0.0733257208343528,3.17682435913014e-10,1.05082609280771e-12,5.88543237790747e-08,0.432948306528626,0.144967620385383,7.15795741623328e-08,4.64345272233047e-08,0.429828174895228,0.23156858821902,3.34253809075591e-08
1.31905597555715e-12,0.989679724084172,1.4116142000864e-06,1.08966390899301e-06,0.00425859821154645,0.53911514951559,0.0639206863980032,0.175648517779542,0.0121139643609083,0.840265017391931,0.0489348228210854,0.331952733553085
3.10862446895044e-15,0.0107168638034605,1.36809230610879e-10,8.12572231723152e-13,0.0175679818084312,0.694460152056279,0.000120066874361459,9.96516028284813e-08,0.0176290644353603,0.917537652257829,0.000126081869480488,2.35374036927638e-07
6.99766705691829e-08,0.149111857391418,0.000132314707098957,2.99098510925244e-06,3.04153344674931e-09,0.658510044888238,0.976873674907091,1.86960128852882e-07,1.71961261674625e-07,0.753353306531462,0.450417256554565,1.67793937499994e-06
1.56541446472147e-14,0.46946067734835,1.299682591549e-07,1.15537579503666e-10,6.91824439689782e-10,0.861501616509523,0.257803633603047,3.85613369024584e-07,1.85584835596645e-10,0.696974706128692,0.153370953380779,2.29112991800839e-07
0.0798489550525567,0.467149092660744,0.196446624781997,0.211506208139138,0.758339257838155,0.644930346329739,0.901052153437655,0.794351778754009,0.38933482928133,0.379004671235694,0.205502466387472,0.350933227057758
6.32827124036339e-15,0.164027001353459,3.42596198077416e-08,1.88550730584325e-10,1.46195015253548e-05,0.125277408498326,0.981302735843342,0.00143489284084833,6.35724353159617e-08,0.0717031951242905,0.795871617276425,7.1149380296287e-06
0.0649080133878731,0.0792780958619771,0.0762256903497338,0.0567599864886976,0.0702193490599459,0.352023515448472,0.175403375580885,0.0230841705298734,0.000234604103996672,0.372212335769916,0.153505214067689,0.00307543082065131
0.0483736638196975,0.540394952812606,0.246293241679571,0.181945399081166,0.528499735669162,0.592918670312082,0.726688746256807,0.293874777926606,0.760013330451245,0.751562628529051,0.994017708962412,0.843476243427289
0.00409021105300567,0.615094842202814,0.0219070527801142,0.0107232496380341,6.86657928969976e-05,0.223966881644972,0.95130073076666,0.953741813935413,0.000212377327691304,0.150643864629591,0.392586463380534,0.577259662394564
9.49130555261135e-08,0.335029862985574,0.000519476459843293,1.0729285763067e-05,3.39985449198163e-07,0.464378349463841,0.722753855378982,0.0682248070520689,7.83671006865383e-07,0.607057761483443,0.21162490099022,0.0446627889783182
8.30590206282178e-05,0.616055520550475,0.0051889836669089,0.000188161433353096,0.167656974147098,0.701742266592327,0.37090759283984,0.342541119174661,0.000289671546463977,0.819254924264113,0.353820596627776,0.000844248960467753
0.00233346399707512,0.214318227815278,0.0261486831118559,0.0198686624731119,0.00814072924036322,0.465311371709964,0.0362827226770572,0.0235342666758197,0.0038189639609213,0.348698742905345,0.0695693765167125,0.0353619548331018
3.33066907387547e-16,0.305753540306663,1.25856381982814e-08,1.78023151775619e-11,0.00013011469370236,0.938988860607389,0.251714802249966,0.064346889489714,9.72875028759645e-06,0.983062772569968,0.0334825472208671,0.00430474784172241
5.24630094783651e-05,0.412852582970562,0.037514297906749,0.024802247305544,0.379827286167545,0.870711484953377,0.0953586808664579,0.462971749362722,0.00660613676332655,0.742914762619101,0.172297001741138,0.736298876860516
1.31637564959597e-07,0.272181167732537,0.000925148275527921,7.76504015962409e-05,0.473952269025863,0.142042480830419,0.249653910008869,0.0154517113679287,0.451832863550365,0.199060860259465,0.438261508741188,0.0255226020030886
0,0.921390595385519,1.0065808230264e-06,2.12834899926406e-07,1.1233446853627e-12,0.897779953110118,0.860169897678523,1.09618342910415e-05,6.34326305827185e-14,0.98520048435764,0.536296712670596,3.73714507784229e-07
2.99865466679705e-07,0.0845251949353797,0.000344593883060518,4.25109946188273e-05,0.133452277217181,0.837163161586105,0.122352538692275,0.0371420628534159,0.0897116074389811,0.970618531976323,0.128044307847751,0.0177784350099142
0,0.351958356355461,1.87735094137054e-09,5.33728616858298e-12,3.7537700668123e-14,0.516368492408601,0.495790242368243,0.946237951413183,8.28354080646585e-13,0.359982724624121,0.348879374324366,0.631976970808968
4.49488638571971e-05,0.214864331736342,0.0110819087366949,0.00153912657945277,1.4770730279472e-08,0.398010795797979,0.215612938994577,0.0234450937964271,3.46764931213883e-07,0.374340395193782,0.395885702976324,0.0475724491700291
0,0.556406059495093,6.14901463080741e-10,1.54321000422897e-14,5.43923844133137e-08,0.803028732925065,0.113754709856218,0.000246215567033004,1.84938159562661e-10,0.762543860295566,0.148746328530524,7.44940653574222e-06
0.661418718845449,0.629368040376714,0.604861261870055,0.720541164732037,0.418071444176417,0.618343981693185,0.990594626471574,0.654508054408117,0.116547262636814,0.505581463188607,0.254677622650205,0.349683584333628
0.331418761394526,0.269976988271717,0.603722189481112,0.521672999652568,0.499774775996117,0.352044181313568,0.964040314210439,0.766816949894322,0.372641648101774,0.579409830030732,0.874094465103722,0.613280540054859
7.54951656745106e-15,0.458097366768354,2.51887654245664e-06,3.5829313072e-07,1.8017937761361e-09,0.605268279248863,0.129549761660015,0.0144121357968142,9.18924726850545e-10,0.903971343095845,0.235528631523646,0.0305181516993598
0,0.242842983174905,1.10469422498483e-09,1.61315405478035e-13,4.99639064077158e-10,0.810204181710552,0.0467655254252606,0.000246258944711441,1.06463494649448e-11,0.741005852903393,0.0536182253950441,8.38183999197772e-05
0.00116437834734628,0.365623588098249,0.111135665290448,0.0276123417861085,0.0235775230137889,0.562474768742063,0.753838418417911,0.769112008113246,0.00669287218304315,0.555618918455907,0.797940650435632,0.412254864346502
0.0341604085323376,0.342600055356635,0.378389729458944,0.165749257136947,0.789498850712265,0.803469348047756,0.658882895620403,0.963884244455898,0.859649983372048,0.848232856780051,0.838228957570789,0.512114973172563
0.254871292939286,0.062465539617074,0.183777425616914,0.0522572075612218,0.387576465404237,0.17816804257518,0.866124800106999,0.0900753070978313,0.618289649283116,0.332959089192456,0.570400326290315,0.0496822434523354
1.02140518265514e-14,0.153584805969619,2.1782590131636e-07,8.61793969519908e-11,2.17609703477842e-12,0.423713399660696,0.647525718840391,4.26396282670126e-09,2.06755202389478e-13,0.556787316667334,0.956307260495015,4.82211516585287e-10
1.66578737273992e-05,0.21190789143126,0.000840436193950134,3.27859755278048e-05,0.30432731367793,0.393132680078887,0.861207061279134,0.0343714315973261,0.105323727241755,0.331514999980111,0.979514736762078,0.0218992896951946
3.70634777562273e-05,0.75577100359895,0.0561383045201475,0.0338866226472252,0.180354758403281,0.673896435550292,0.399767333822046,0.375514357346779,0.0389870704391184,0.463558457854095,0.817053883512668,0.644334682043269
4.61444927046806e-07,0.320745217471205,0.00360351422093586,0.00054666561246941,2.03350082738936e-07,0.0665484051869415,0.715717899552176,0.16651919477191,1.4452990529934e-06,0.0512012973583468,0.210299986203013,0.141863275140925
3.10862446895044e-15,0.305069312947573,2.66566573986493e-05,3.91057091930769e-07,1.89441897021535e-09,0.425371928661028,0.670778518214957,0.935204580542364,1.03300707987586e-08,0.854690602582813,0.928256239745517,0.880970436913434
0.0464851959814119,0.93835553639698,0.306979475282948,0.240527765436229,0.592366732184134,0.98811895046899,0.950547134520441,0.723052710057558,0.113771325238835,0.997480496960679,0.948478449620797,0.795758317228313
0,0.0417910031385124,2.28853536565765e-07,2.00687910734132e-10,6.68053282554164e-06,0.782544735067322,0.655508704713676,0.594783107895538,1.49735510734939e-06,0.810240723933234,0.963555914616047,0.794387740886084
2.26592102858802e-08,0.397255795465519,0.000820969883991829,0.000703408770332592,0.0395662847997587,0.377467765534038,0.437158649825896,0.0798770587736598,0.0116917600358166,0.714496329006285,0.454289711357261,0.0778138362449003
0.00598364370180005,0.0768091501557787,0.117875298047014,0.109414637647835,0.645322034975264,0.415526465969066,0.210640666091004,0.209674946953346,0.0153370321240076,0.131005045530529,0.421156412138561,0.262856703363182
3.1703412339823e-08,0.212955760808093,4.01019998841345e-06,1.48529898380545e-08,8.20195745609834e-09,0.249427308036961,0.083759433998626,5.02185004791971e-08,5.31409105020212e-09,0.241050929533594,0.112664839134563,1.22202215235845e-07
0.0867783160672028,0.506684544531819,0.0234853675052799,0.0419171493882484,0.365536534785072,0.0728506931390643,0.116678060768584,0.169713998170923,0.107906370852048,0.236243620748924,0.0826363019340126,0.105863889910037
0,0.454553674518218,4.75367735175425e-08,1.53773660471757e-11,3.2697739729225e-10,0.455792228702739,0.847147201162528,0.0084713807472876,2.47036459295084e-12,0.307376311316999,0.706667237617477,0.00117641825456571
0.000689898605188199,0.467636577694417,0.0616591912292548,0.0567635133596921,0.867592724687296,0.659272549903087,0.861263104550394,0.917546068984307,0.538002239678377,0.834616489878979,0.945402912507921,0.881510486696521
0.0299779327488531,0.321096120429297,0.0812831993205768,0.0296663386060615,0.562676296361739,0.369023682159449,0.915442183689187,0.760034456670638,0.798504784212449,0.670382332327288,0.824155495591511,0.644442578502302
0.184750210038436,0.786964999944009,0.270838111040132,0.378762763882176,0.120558448541057,0.165445047222967,0.38250935216167,0.0424812807350959,0.176985321670688,0.271124819167215,0.394073388958733,0.074765370254089
0.00922198402142704,0.83405272421953,0.265557958558407,0.345231394039637,0.107547614587198,0.9528341014177,0.753224567761281,0.303496850688181,0.0688633302666025,0.895132596997879,0.275760629687286,0.239016559907815
0.0810979226643634,0.718065078614299,0.340730955231007,0.389341014780105,0.550363361452988,0.740975184135809,0.625039238894095,0.604018556771008,0.0764568779060426,0.821423826986694,0.699311905090577,0.703759116452518
1.17820890777054e-06,0.412473325777274,0.0153787284332365,0.00194827340339654,0.445713938156265,0.859221938117077,0.89817829852907,0.64002596803153,2.71453247768783e-06,0.574626948574351,0.765380642515055,0.00409232020869177
0,0.295208900832512,5.12584424905427e-07,1.10046982637613e-09,1.50309542482384e-08,0.684169941384462,0.547851271895419,0.299323679439101,1.97897923621566e-10,0.778264724898613,0.557512984800259,0.223379101575994
0.000236893182475106,0.658917381524621,0.0170073341193215,0.0346159405742512,0.468699393237528,0.334681295387825,0.596713469483521,0.562928811914783,1.78488868513016e-05,0.151802665388435,0.0873970303211213,7.61157748926378e-05
1.604780023301e-05,0.292647667581577,0.00962442897353022,0.000969115135856957,8.57525452518639e-05,0.0990530229718646,0.461876908729824,0.0308688727256847,5.81740950007514e-05,0.188929444886004,0.291226715150798,0.0226199402561569
0.00965921827208804,0.640946567516725,0.2281676034093,0.175783546615199,0.187995478185779,0.877681716146991,0.860311625602387,0.739089604679107,0.000566226239398393,0.722818858391694,0.82506083237358,0.265376926304391
7.14970416940686e-05,0.338620938724881,0.0193940885298479,0.0245932831047428,0.0382284518874134,0.0434040307986258,0.433767666179099,0.201774848671735,1.74586306185276e-05,0.0316084560446441,0.47414066631151,0.000291323291898959
2.60735877333218e-12,0.543023201395154,5.00732411423677e-07,1.2453263975587e-09,0.000404302576234727,0.480512646182691,0.192282433390177,0.912599156130976,0.000242816880537733,0.32647036565981,0.427834184984705,0.363044534523155
0.0252890250663973,0.783263889906336,0.290443973541177,0.229004011318295,0.780987233263826,0.725112162359948,0.269872097351041,0.431591995627941,0.343718723686458,0.844248451970916,0.801571303003608,0.701432685451333
0,0.300966073692303,1.78060899358456e-11,1.33226762955019e-15,9.12171290821237e-13,0.15926437609956,0.00030310565647889,8.1636657207668e-12,2.16851824919133e-12,0.177789436562577,0.000200838760021194,1.81079843963621e-11
0,0.612506545822051,7.72470990506591e-08,4.47966219674356e-10,4.72680074191798e-10,0.133020794505939,0.0972711268425032,0.00640059085253751,1.04592777334268e-11,0.2084547009317,0.0317140128713471,0.00118938895138276
0,0.127891397757817,4.43438619157632e-11,1.17683640610267e-14,4.85285677687785e-08,0.114454305462004,0.197623001395755,0.00476322762427778,1.04817539913982e-14,0.153593618975953,0.292163627149979,1.28779472485796e-06
0.00316171676988819,0.616722569881427,0.0138752434893841,0.0138678603375982,0.189301816725125,0.468853709663404,0.858211240954098,0.784405980148424,0.020875419573846,0.679381399898018,0.436768576245929,0.292939642495378
0.000289440963981313,0.767540818114759,0.0197307970283201,0.0392720944097504,0.501114233476543,0.501988787289802,0.460451753127359,0.372726491614346,0.532231755226271,0.792977138856055,0.764815070029121,0.666405522658399
0.0356262544619572,0.587952386850523,0.0257461503400742,0.209898796734636,0.150051822182357,0.0667347971733459,0.00507705474094187,0.0050846275241593,0.011065688695139,0.0300498103258386,0.00860451207718416,0.00392326096106199
0.000564119300491051,0.347467722833769,0.0280918305892874,0.0231403817677834,0.95912483240179,0.97620631197719,0.423051070968142,0.693368496358738,0.000828412651504573,0.924760389187657,0.548541076596873,0.0026820576604788
0.0122445646291531,0.732957656282524,0.0388298328993439,0.137857129119947,0.0295697306893595,0.409275756694848,0.0311042141492315,0.0099526274003024,0.000174682584778596,0.245371068124249,0.0467830492043175,0.00130240493108957
4.44089209850063e-16,0.348635055501994,2.39800653556443e-07,3.5789757824034e-09,1.37073480222452e-11,0.281482111824563,0.949627196739639,0.00227463793024339,2.56111059854446e-11,0.411882146590412,0.872861823108582,0.00112850539259202
1.55431223447522e-15,0.207011727124867,1.16992316501197e-07,7.51465556447783e-12,2.20827090050162e-15,0.77790342625806,0.305771141438135,3.35783842751827e-11,4.82136579880387e-13,0.324832753873964,0.20531804761099,3.23131903174442e-10
7.02416347309054e-10,0.429870904886486,0.000194158482398232,0.000160209017273538,2.4118832484539e-08,0.280596467602489,0.879957706040835,0.611653008915936,7.80531917987659e-08,0.737883633599468,0.928072537519214,0.770136363797559
8.61143708119627e-07,0.49550422428055,0.000869032744049703,9.38871056633817e-05,0.442526670044134,0.113417332295559,0.154854188768781,0.276596003094157,0.151209213098944,0.127941816994769,0.0717070570957051,0.12142062923687
0.106143889614074,0.974681205674748,0.0688527376328244,0.0441710232489927,0.596786350271282,0.758026583948644,0.831724748142586,0.426569060925987,0.382155565644561,0.613999208212656,0.571022425426357,0.384020561437456
