"BrayCurtis_noadj","UnweightedUniFrac_noadj","WeightedUniFrac_noadj","GeneralizedUniFrac_noadj","BrayCurtis_adj","UnweightedUniFrac_adj","WeightedUniFrac_adj","GeneralizedUniFrac_adj"
0.140214413579957,0.170698835485474,0.0980646635058089,0.0300975210552201,0.364756782164631,0.169445544627768,0.412203796846228,0.279073697491231
0.401203212003115,0.684842248162655,0.196838565164461,0.709207144723723,0.81153490902905,0.476941638760083,0.508348094799622,0.819199921214634
0.256573075777096,0.799957397703232,0.26466769005511,0.1547034471252,0.862756861507719,0.145220656912068,0.873645874589137,0.279572125927286
0.0293865919578903,0.72252236223557,0.0210438769164,0.0754600786137091,0.527360980510522,0.87632412043625,0.360949454097286,0.279785767540849
0.134805509921368,0.638736425370297,0.492042094957585,0.440693706721544,0.855857625101109,0.177922530056309,0.881260248874812,0.714749342137112
0.00446629226086737,0.389238139228247,0.123205694302129,0.227385147664382,0.365978687662178,0.477336379422575,0.674852514034726,0.833110648627778
0.317531873772446,0.177557130842062,0.223910538521181,0.125035145094866,0.830766303962649,0.616393492639611,0.486784872908663,0.657135034767218
0.0893786624861502,0.500295457018315,0.0655689358253853,0.127924409054372,0.872603257798876,0.835830418966075,0.546737714471383,0.741719597838278
0.0829067080945903,0.142314424754493,0.0481490001801633,0.0239237360787404,0.250776169907063,0.0772884849685825,0.0116898075646295,0.0118515831912913
0.0299742000040285,0.808528247256771,0.0137401502822878,0.130338906323256,0.0836570782355549,0.590514650967061,0.215750716781836,0.39221984447625
0.896791624263111,0.785435140169418,0.697702336315387,0.822944033432263,0.921792510279627,0.972890011605293,0.869446523818687,0.958315759430446
0.605966963359984,0.884054068065135,0.323899324281716,0.615723651117394,0.857046275865037,0.530446596882283,0.858353964909941,0.819257796320625
0.11497575755572,0.474132973107382,0.353887338515096,0.396086388517067,0.678136863365468,0.0118535945109558,0.546069338119013,0.35186354748023
0.0049175764393915,0.381543702089041,0.0564021784957944,0.0495262232950814,0.830761600941568,0.833076618873602,0.49707749019438,0.745819030456293
0.0159125194942085,0.208080429076916,0.0778788647513827,0.0656308722690505,0.0169340735861752,0.383671655747998,0.149953795831047,0.0842600047279788
1.76880554647596e-09,0.76262700647545,1.719195293437e-05,2.09826092172349e-05,0.0512997836898988,0.815165964354982,0.117096129903874,0.121827543616896
0.378314798702547,0.760097891436851,0.352172265387885,0.382216906675063,0.45074469531798,0.618165621101793,0.131990387417009,0.18286339315554
0.00410902522033652,0.449106592421857,0.0339086218348784,0.0211816992212102,0.00839115613202412,0.300559364797514,0.0592723177567904,0.0205528395076497
0.378970618327909,0.00523319046482873,0.649460243738443,0.336051804056424,0.260881822842334,0.153900465805051,0.35285880426529,0.380656930396174
0.014608410712746,0.0617700599807619,0.00840509102772824,0.00561604460366638,0.979372669159371,0.599599936884523,0.595840979354172,0.656615095289556
0.0420335764540326,0.071942886050095,0.175132954498934,0.152002055851776,0.528722769257177,0.0759856758311483,0.528850872284415,0.310981672057418
0.170262991140774,0.756683952797407,0.0390036300822243,0.0753531005733757,0.152767637889497,0.352964311970815,0.123761654452367,0.0780079428484897
0.0158792957638455,0.410429143868656,0.0936932295559174,0.0817702996931929,0.0909600347008684,0.545124684236558,0.123009079200977,0.125489794585711
0.368225137613878,0.633468781866877,0.211107266795127,0.559828724264688,0.592714962366783,0.887951672065553,0.466975186774392,0.807448734763546
0.00090836230521063,0.190447070265582,0.023703615151645,0.0164336909661856,0.872423911943708,0.303349304754968,0.882198682990605,0.770375787839319
0.17699902464596,0.916614556981832,0.118693884628747,0.470187782863861,0.553766451335494,0.942648115641205,0.172919518697578,0.724706203365187
0.0832311042902821,0.151329362539193,0.164917624604673,0.0625795185971092,0.635088540420366,0.339626657578308,0.47316435357182,0.45335247697251
0.376995441669701,0.832209524548634,0.504958970376919,0.662794943139992,0.786544087740068,0.7044358301744,0.61623635973106,0.61559433871563
0.0635398670870579,0.480365970027589,0.0823527648151178,0.16705683428235,0.831315810448383,0.584354334275534,0.793659866511858,0.882754267231719
0.130726393836978,0.501775521118841,0.539789135366553,0.472790182860371,0.449268645970953,0.356927005322988,0.849016861865174,0.672890387061269
0.399483834963869,0.746399169646326,0.38126185104569,0.495093846330193,0.16695818794051,0.192786049889587,0.395137008487666,0.557583699932574
0.709145816917313,0.554502608011841,0.212477953689297,0.373032711095162,0.897121588157609,0.354849880360007,0.767456273628977,0.705987972639561
0.159431570769307,0.359182719409866,0.362570383381136,0.255233106390705,0.805424781531861,0.543820834772708,0.327357452926148,0.38716896882718
0.00161467295441386,0.676468849897143,0.0169014700169466,0.0392684096690908,0.0598910961360988,0.560681645726523,0.159704660902876,0.222425469089275
0.000527174679170295,0.0706257440667283,9.47000395553621e-05,1.53107229821092e-05,0.0871140670104587,0.0672113638077044,0.013783161504793,0.00676385733878182
0.0202620813789527,0.33178569164936,0.276292629706583,0.266193407483665,0.537504854715678,0.215379639945519,0.563230917562244,0.443663881369881
0.0149200060924982,0.829241289646233,0.239689724597821,0.34883011264943,0.0855274996264503,0.58518103199873,0.188579575988155,0.318232571329999
0.000676441343030798,0.988361433167437,0.00305737041417964,0.0745085190915602,0.946616725063497,0.956432027922562,0.261949305532809,0.689007405481405
0.202911770425056,0.921253928192714,0.239673334540912,0.448200632987311,0.674819322836776,0.580841206299754,0.618932589118088,0.612179690239587
0.589636651822278,0.917106986596714,0.539197699957867,0.888112742600714,0.932717863579223,0.674367004003001,0.905521493261753,0.871136820718425
0.0342133632163346,0.886176237396819,0.0290329537985692,0.162570357547137,0.44599946825432,0.93665766556874,0.182836583505517,0.331198230180743
0.00640463580982442,0.807942046031178,0.0453711169613674,0.182562807294033,0.104956862351408,0.360020778710166,0.498241124246973,0.501265073456349
0.444839983712925,0.795998924463648,0.343973231320765,0.571034387550897,0.645176380227374,0.567430386958058,0.622413308137779,0.73797684819486
0.0278101176124286,0.318741861682536,0.39894905918643,0.397501876577865,0.235966306029317,0.682647882360547,0.758387552539182,0.77925042177639
0.0273551597016236,0.254241352412821,0.170622922855371,0.159324697192886,0.86621869381787,0.148844060932273,0.777209803825884,0.559615818259845
0.0347112141080839,0.389329327946742,0.0796098761595579,0.0629011697112344,0.866912456065999,0.333766008419271,0.685819570951958,0.618633890055339
0.0641365589600809,0.0694893578166188,0.149232092296416,0.0902513518895773,0.92685559459318,0.117235269546761,0.580738061159621,0.447825725960882
0.943220779458884,0.437404163418934,0.953924649335392,0.877637360534944,0.977094797779484,0.306677590468083,0.991736489937653,0.926520921516973
0.0768768820824881,0.580984757390254,0.0446258651590055,0.0910793590250203,0.827039903014803,0.843135290280674,0.192987782448844,0.498380075045464
0.000671030507858661,0.199491133912971,0.0280351007382197,0.0479098385698913,0.594154013781709,0.324765973078436,0.293019644587274,0.28390020612042
0.0570445672320355,0.0159225700424946,0.237648612901672,0.198706205378295,0.693931297429383,0.0781872456472137,0.898289199623381,0.813771576528647
0.186476060898697,0.622789215629049,0.0363000761868877,0.0447866017076132,0.915871497198003,0.262264619224221,0.674093012150667,0.558384237603125
0.268395213051197,0.0303051258651575,0.242047943195364,0.100327637961107,0.765573592626677,0.166118684307095,0.637901068906456,0.575598077770009
0.00862729746220281,0.407618300511176,0.192533253927308,0.0911938890923889,0.391754015019007,0.698245497857749,0.719556460612461,0.669146091612067
0.0289411236784158,0.872078282013252,0.0190109541505004,0.185262549503091,0.893268692610975,0.865281067210697,0.424139294868586,0.879204239183527
0.00954721628517752,0.563407240157194,0.372558719994817,0.257727194024093,0.789067093770052,0.408381991858726,0.82823993156492,0.812308747847834
0.0759722820738372,0.543569440484936,0.106080984581745,0.175535424839218,0.0303768026727532,0.166525750477779,0.0278647480351787,0.0171411856783925
2.36419461494553e-05,0.295114746375987,0.000660175177298106,0.00410243583873859,0.00155405418981891,0.868651465873109,0.0029784225190711,0.0473918389573923
0.131660691060794,0.124695228453658,0.247076400493286,0.39490825964461,0.088800218907249,0.114717381638855,0.217999669296142,0.267868530116379
0.0864703122557058,0.471809698418867,0.136723237201809,0.0972138618463012,0.932102415769132,0.626483716935213,0.689241179881064,0.593241520194987
0.0140742166999731,0.64726553996133,0.043819827377963,0.0188579389818075,0.300537180942724,0.883838800041221,0.245059775140453,0.22432756302298
0.0304995507119993,0.336469754383355,0.0393104818484761,0.0332977884531749,0.26347393670493,0.528931029109272,0.0429611410134086,0.0477365140754686
0.0292016017042284,0.149286495424868,0.0841734431023278,0.0272660841970004,0.84300040487681,0.244931500362153,0.911675545058234,0.764153124622177
0.0937527357646321,0.441851503958709,0.475840147902483,0.340434089911534,0.517978833864634,0.385761671474276,0.871353625913022,0.697531367909636
0.856235341172638,0.741300863458606,0.614049081105695,0.785606527830141,0.954599159864824,0.497484491892278,0.866409719412416,0.944556899749941
0.00104656137528036,0.943905328362461,0.0106390307224674,0.00903466118703378,0.193704336261632,0.844746935528086,0.308940820262729,0.403457800855336
0.00542125139147331,0.88655030081057,0.0291884886816514,0.104510777157766,0.0617207398401631,0.907108913284011,0.0608542035913326,0.205460363037254
0.0763701548587558,0.332780781208507,0.181572947951718,0.13635981593275,0.220602356884053,0.415211282782053,0.173541681639577,0.165967174558597
0.000249017561641862,0.236542287509359,0.00737695404180105,0.0110401382473069,0.556436643232502,0.234281176368241,0.221607952647723,0.323788987123519
0.12290204544873,0.643562554433734,0.112763583238602,0.273786930370196,0.966452291031321,0.247676779376654,0.824038883415806,0.710185668647913
0.0240442776216716,0.328711495045962,0.0091575781445874,0.0176257731284895,0.354446583984581,0.261818353717231,0.0955152328792548,0.188862108606459
0.786283316426187,0.828876923157028,0.884536635552447,0.913835609470997,0.954573608052848,0.388525047668499,0.882513450686584,0.840328146461491
0.218569198113107,0.0397994054893092,0.428166652826006,0.264703447592811,0.912143752766007,0.152753975087724,0.962164568952956,0.81187099399624
0.861679537770335,0.859249013691433,0.81535972244943,0.955293852659613,0.99908656774145,0.932552505463108,0.990732670160293,0.998831405569529
0.204488428765753,0.524350825064443,0.225796862873788,0.22401566978481,0.826232669997875,0.287897776600651,0.826463940764777,0.639132116239384
4.94076036949842e-06,0.32047046649286,6.57827536298949e-06,0.000438072815545421,0.151009324591818,0.752313694506993,0.0317340185840234,0.366320961813255
0.00039754617603216,0.38405326611965,0.0022535267060414,0.000507780266718383,0.213350846357767,0.669602909188158,0.0998808333801536,0.104827326724093
0.124078441876806,0.675693511992888,0.272485123392172,0.441559890322446,0.917665324526745,0.88955269395702,0.703517300152698,0.898044516278989
0.0805943817496868,0.201544779560143,0.250226596737227,0.283794780768766,0.297259873867545,0.104576704010435,0.551924774333754,0.535989594144347
0.132173106983547,0.990275695836416,0.273389262731143,0.491438470790436,0.711817032455919,0.821884605955843,0.800398983390322,0.893934093028094
0.0787853338508678,0.509071559269504,0.345482134793011,0.0984291392910642,0.797745338171117,0.864411534141777,0.853566511270063,0.864676596782558
0.565448120480459,0.919959657669455,0.472082713448008,0.650063764617041,0.980486188140899,0.928028768633291,0.910205915028135,0.970665307617371
0.0586905734051488,0.813812180290475,0.247477102935264,0.369968593149563,0.349361375919638,0.607038325146957,0.322392894619768,0.308170603943156
0.0167954929856989,0.26085705408736,0.22940256785533,0.160894605359945,0.455647697227153,0.0965890536376905,0.631271477760643,0.388771108112499
0.0321394385265711,0.522032296945763,0.0783742173755575,0.0784556927763062,0.035351972395816,0.571417327671149,0.091766809429056,0.0948118301801445
0.249948763645608,0.120382755069571,0.540986087050415,0.380139666735941,0.596440396532206,0.311119243714651,0.873319076203815,0.83043781406838
0.216639250396391,0.724868621810834,0.731995878289052,0.526698528915471,0.743986777732988,0.821476303555691,0.833971484920579,0.875201132117782
0.0630641636454654,0.323273658366698,0.101357606414584,0.0555571400082016,0.645924077825741,0.0421976686467578,0.520190628220854,0.340477224000201
0.45439531224578,0.624878740723817,0.546470653821001,0.845436097487118,0.879092244991372,0.782755866839583,0.633749665472791,0.897596475012966
2.08016711895631e-05,0.280027835646511,4.74292191396941e-05,8.23260254987357e-05,0.0256145533771792,0.331321775416252,0.0046778985192486,0.00617581894266073
0.192141352148433,0.390862205831162,0.173975756023132,0.0838322638716432,0.965665816185231,0.223603393275665,0.745692790223663,0.508933915651861
0.153697428323407,0.997119490315032,0.440387205590362,0.883698444515266,0.603498737439084,0.884017329867914,0.797366089226387,0.863015667954931
0.0495496248627367,0.132832677330296,0.0396013871466638,0.0558462007437802,0.573466644145139,0.594561128095846,0.352506740724836,0.693406255963249
0.00549986254346224,0.299507879462816,0.0145634634403762,0.0075095975592846,0.227549064412019,0.74502055595296,0.0564300958321435,0.0444276567904897
0.152550174069906,0.875354578692082,0.616028817515895,0.652417222096503,0.60591514805042,0.938697827796746,0.894189180484474,0.877007313480823
0.0512368524141156,0.904776315020532,0.128328647923288,0.311453024739036,0.653501482223738,0.878599039780897,0.387599908939114,0.534699350045542
0.119870257312623,0.778313320210498,0.111148009640823,0.139816131493819,0.146974365962807,0.850985948901912,0.0397651480874555,0.130781663925463
0.0331513871293915,0.465671807393643,0.103292734282306,0.0489284565860126,0.387182753304588,0.322260601083381,0.312295765371445,0.132466096308699
0.0094897565419122,0.718498424016047,0.167811323358125,0.36457112343344,0.991936293801495,0.607072947448298,0.986232080875143,0.980142425052847
0.0181140545707664,0.78624274954614,0.0464394017131549,0.107502970095536,0.606007181476093,0.307922024472073,0.512004151364119,0.456561747455028
0.235914325652094,0.976698502456908,0.274477050754849,0.702024163615891,0.185949643276486,0.595759458999384,0.0964772710805435,0.130464871627529
0.286908730570623,0.876442208822695,0.2487355683685,0.244851932801722,0.243240295973897,0.865253705395642,0.140506371792238,0.167370724835484
0.728083533202154,0.79889090449045,0.656943150783814,0.849197958014551,0.971544667650144,0.367760526625843,0.846501757253747,0.89741752289422
0.000471208321777716,0.41364285814907,0.00200604088505063,0.000251799401911557,0.00590945677647603,0.262791836310505,0.0408776906670762,0.0172661765601533
0.29495457768537,0.739110373521742,0.276295484329719,0.203590866182254,0.23368126993368,0.92108869476857,0.455879085571298,0.414288531789354
0.00301306770583576,0.834595002194656,0.00749113451627603,0.00757392415801028,0.0502484859741932,0.866023427775226,0.103928211513424,0.109014385906569
0.164591269754411,0.527517827114682,0.298752493958692,0.497064332227067,0.294785338479377,0.571393701040992,0.428872076602895,0.612323601366515
0.09391683894057,0.859025441926594,0.232215955249856,0.362000502677341,0.474168794544533,0.743817645116368,0.490434472206265,0.548571684943384
0.225417176223268,0.281258895872367,0.407823272167289,0.54352750970509,0.586126633750206,0.418435844846248,0.489322973067659,0.583516617290451
0.0740019474485827,0.324763610765925,0.148413479176871,0.207699298135823,0.413170483957816,0.0639304972116892,0.307175305071773,0.239410301857859
0.213857805705663,0.637723555731218,0.202691405440578,0.440476956913232,0.535353944099376,0.961126860525087,0.297586451049255,0.676676200020342
0.138190132673229,0.247406112576008,0.158726185353355,0.414399977443364,0.144616340970054,0.33079947426371,0.233828681866257,0.330238132318042
0.000111082589553613,0.368320329228869,0.0177406068608594,0.0106842227706776,0.559549561205802,0.626562945791129,0.794066370450238,0.684928322846814
0.226957557370709,0.0530309087236809,0.122149786076757,0.107059941328695,0.891218919621308,0.0588575861861617,0.599603373986052,0.488998669173146
0.0241644952678216,0.970881624426227,0.139469577644568,0.358029328293886,0.406892453710042,0.841473555629089,0.364704836454024,0.489828545005134
0.474023588082183,0.756063483934835,0.342465066200763,0.56760547627046,0.964251194380814,0.629699364357056,0.861167929281923,0.800301299087042
0.877319670798333,0.797367793913386,0.987680946345978,0.979997123855907,0.77826451024836,0.612343773847604,0.899451845242811,0.888939288140328
0.00456891503795964,0.415538837170173,0.0397781808254097,0.0234924868964943,0.849868781375265,0.472043905290041,0.905319020628331,0.838256748958303
0.103994981676884,0.247704371564843,0.130264912453354,0.116607121884445,0.540723704673283,0.372930381350652,0.338729741095253,0.283386828254667
0.192424822879454,0.115683655770698,0.261553276479459,0.18291488853528,0.644553592788989,0.0230037795927198,0.664307879321928,0.397274106500594
0.464983539073777,0.907784185887062,0.415050856637759,0.656494162526095,0.673900735317747,0.788694597370361,0.629202241838477,0.664482759515057
0.170562009295397,0.377578055674714,0.291894082189706,0.0659273763414183,0.651815652652408,0.455749677763492,0.570704185455611,0.232208606519384
0.0536749559765622,0.472720249304122,0.0948424544155654,0.0433015132006698,0.0318949528222419,0.732323587761653,0.0868077803541488,0.0378531768601568
0.00122348637542913,0.908429293705592,0.0183066702320693,0.0743881818736886,0.212965396161791,0.833577546917871,0.323544477274975,0.400622611208499
0.0501740261728927,0.711482619869814,0.147955506362014,0.260678296489824,0.288655773089817,0.513173950063773,0.50975113536588,0.511175240560707
0.653984534905302,0.676040639575054,0.414953999534506,0.731275797299832,0.707357828945365,0.141838107590381,0.719747955291581,0.674324351248761
0.202166534975365,0.0524020139545214,0.270693069468816,0.266408620907099,0.144330435740819,0.0864912238985099,0.0632240826374376,0.108818463988436
0.846963750778219,0.525437537888924,0.470928626418899,0.58484970216507,0.974029323202083,0.744955950387681,0.932263486223154,0.947220894549419
0.195025543450768,0.305120768106376,0.11377616701798,0.133098556143218,0.532376512283289,0.313266004906552,0.279485477444056,0.25683309854502
0.0125915374173287,0.896927291255776,0.0712656111744125,0.216321775762701,0.285856892858082,0.494868816628363,0.353883182015581,0.481758665905674
0.00089766067201813,0.301264763543207,0.0642154391395379,0.0563106614640925,0.102575050046118,0.253142599966313,0.536108913209706,0.443202372622299
0.203706103160616,0.841532433692947,0.158799541162962,0.176711453827673,0.141518393236496,0.134717012684483,0.0126184487514044,0.0150814047004567
0.0681499078010449,0.487618756080788,0.134203929575109,0.125376621843163,0.434734935926564,0.42177196616423,0.412839110698558,0.362852931129634
0.365399142334625,0.317301455510014,0.0443323314619825,0.226084691885232,0.616946535597683,0.421475410814548,0.00874213053922623,0.0595942426363137
0.133217315105203,0.580649057941712,0.114835679104751,0.0829503387384839,0.578339170003941,0.505734470156782,0.491806972441184,0.337590628301732
0.0916459090750463,0.693487569806875,0.176108534906018,0.279943781940453,0.951417656958776,0.732327956014685,0.863118072549518,0.949388233102345
5.48642129817312e-05,0.63199372385809,0.000935626919559285,0.000437233517199598,0.0621215555731481,0.684648007972837,0.122306508589138,0.0746638484072826
0.473168146974124,0.56213127794656,0.586254258201985,0.503087517981421,0.925016473454378,0.85924190210309,0.857487235029541,0.816756306438048
0.216433604675662,0.0765185128130496,0.372762677884135,0.26606946532317,0.819867326682858,0.013441946261185,0.780003451482489,0.536303293771625
0.145854577977999,0.618790574864904,0.186929604791665,0.187265691689741,0.216112994237295,0.528626871001286,0.262009315897165,0.207553815475173
0.0765468261098348,0.101787617006438,0.104533919890772,0.125551607805774,0.537400073860354,0.211598174403253,0.411982022504567,0.372609962718107
